"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.38137694091045,5.6397317953473,9.46383271693601,2.617726422059e-19,3.23857210366809e-17,33.1548515472401,"SIGLEC1"
0.908964996527262,8.64523391388053,9.45204563960851,2.8701807783064e-19,3.52870788062908e-17,33.0646026244746,"TNFRSF1B"
0.783683147422956,7.74357299314156,9.42549352675381,3.5307685277675e-19,4.31389737327419e-17,32.8615636144176,"FYN"
0.718984375121801,8.40860178152833,9.4243578049369,3.56216199994273e-19,4.32538819141194e-17,32.8528870056016,"SHANK3"
0.945785321761173,5.54528356949879,9.41486262908965,3.83569174983968e-19,4.62895045466848e-17,32.7803722801235,"AGAP2"
0.821928003074344,7.34608860868386,9.40390954945975,4.17717107854079e-19,5.01031294426682e-17,32.6967809712282,"SH2D3C"
1.07207400182079,6.55710369415249,9.40126826979989,4.2639288625538e-19,5.08337846395732e-17,32.6766325688735,"PARVG"
1.50938319239622,3.28867917573577,9.40035118900164,4.2944680768499e-19,5.08894467106714e-17,32.6696376645236,"ITIH3"
1.54337852749334,7.59020870605797,9.36712522613681,5.56001855394045e-19,6.54916916015345e-17,32.416503264238,"COL8A1"
0.844641525008503,6.97405503252623,9.36202682775542,5.78450375751065e-19,6.73575661525388e-17,32.3777111230738,"ABI3"
0.779961574174677,7.09243912739615,9.3619579388308,5.78759769801768e-19,6.73575661525388e-17,32.3771870604274,"IRF5"
1.0434774817906,4.65407120395867,9.36121318430073,5.82115105786772e-19,6.73575661525388e-17,32.3715216033525,"PDE1B"
1.12088817426079,6.16710268506152,9.34106378153881,6.80588608643004e-19,7.82915702960031e-17,32.2183510096454,"MS4A4A"
0.920280202209987,5.61220003093279,9.32728316511712,7.57276053849625e-19,8.66068445074184e-17,32.1137154070524,"LRRC25"
1.15580065165023,8.86015241962293,9.3260545882825,7.64515200700241e-19,8.69293555663263e-17,32.1043916622833,"CDH11"
1.04675694641924,4.81896764618448,9.30546389107065,8.96572935668526e-19,1.01359116192733e-16,31.9482443529576,"NINJ2"
1.68846245615843,7.9931362015284,9.27739377993704,1.11369944438975e-18,1.25186181546233e-16,31.7357334989474,"APOC1"
0.986270959328232,5.96720923691684,9.27239570913123,1.15749522684377e-18,1.29369821632067e-16,31.6979376777172,"PIK3R5"
